OBJECTID_1,GROWTH_RATE
9513,0.021
9514,-0.083
9515,0.02
9516,0.019
9517,0.021
9518,0
9519,-0.001
9520,-0.002
9521,0.029
9522,0.021
9523,0.023
9524,0.04
9525,-0.001
9526,0.02
9527,0.058
9528,0.108
9529,0.001
9530,-0.004
9531,0.015
9532,0.011
9533,-0.015
9534,0.001
9535,0.02
9536,0.015
9537,0.052
9538,-0.095
9539,0.008
9540,0.015
9541,0.01
9542,0.013
9543,0.017
9544,0.031
9545,0.013
9546,0.038
9547,0.029
9548,0.049
9549,0.06
9550,0.07
9551,0.001
9552,-0.011
9553,0.003
9554,0.074
9555,0.016
9556,0.018
9557,0.006
9558,0.012
9559,-0.003
9560,0.022
9561,0.021
9562,0.021
9563,0.015
9564,-0.016
9565,0.023
9566,0.014
9567,0.029
9568,0.064
9569,0.033
9570,0.018
9571,-0.133
9572,0.022
9573,-0.005
9574,0.023
9575,-0.001
9576,0.003
9577,0.001
9578,0.019
9579,0.029
9580,0.012
9581,0.019
9582,-0.006
9583,-0.011
9584,-0.008
9585,0.029
9586,0.021
9587,0.012
9588,-0.01
9589,-0.01
9590,-0.007
9591,0.02
9592,0.003
9593,0.003
9594,0.034
9595,0.021
9596,0.023
9597,0.018
9598,0.014
9599,0.02
9600,0.009
9601,0.01
9602,0.047
9603,-0.003
9604,-0.006
9605,-0.011
9606,0.021
9607,0.01
9608,0.038
9609,0.017
9610,0.018
9611,0.014
9612,0.03
9613,0.006
9614,0.021
9615,0.016
9616,0.014
9617,0.008
9618,0.017
9619,-0.004
9620,0.003
9621,-0.01
9622,-0.01
9623,-0.003
9624,0.018
9625,-0.017
9626,0.015
9627,-0.003
9628,0.02
9629,0.02
9630,-0.003
9631,-0.009
9632,0.022
9633,0.05
9634,0.029
9635,0.025
9636,0.027
9637,0.009
9638,0.015
9639,0.001
9640,0.003
9641,-0.01
9642,0.001
9643,-0.002
9644,0.03
9645,0.003
9646,-0.003
9647,-0.022
9648,0.019
9649,0.01
9650,0.03
9651,0.034
9652,0.015
9653,0.011
9654,0.015
9655,0.014
9656,-0.009
9657,0.014
9658,0.029
9659,0.021
9660,0.002
9661,0.009
9662,0.021
9663,0.044
9664,-0.006
9665,0.002
9666,-0.004
9667,-0.046
9668,0.022
9669,0.021
9670,-0.001
9671,-0.032
9672,-0.011
9673,-0.011
9674,0.026
9675,-0.008
9676,-0.011
9677,0.006
9678,0.008
9679,0.02
9680,0.021
9681,0.021
9682,0.002
9683,0.016
9684,0.027
9685,0.018
9686,0.022
9687,0.001
9688,-0.004
9689,0.023
9690,0.051
9691,0.015
9692,0.037
9693,0.015
9694,0.016
9695,0.017
9696,0.017
9697,0.03
9698,-0.017
9699,-0.013
9700,0
9701,0.074
9702,0.002
9703,0.008
9704,0.02
9705,0.026
9706,-0.003
9707,0.013
9708,0.016
9709,0.022
9710,0.05
9711,0.02
9712,0.027
9713,0.014
9714,0.001
9715,0.043
9716,0.043
9717,-0.009
9718,0.013
9719,-0.005
9720,0.017
9721,0.03
9722,0.003
9723,0.03
9724,0.014
9725,0.017
9726,0.022
9727,0.026
9728,0.026
9729,0.024
9730,0.016
9731,-0.002
9732,0.024
9733,0.035
9734,-0.001
9735,-0.009
9736,0
9737,-0.003
9738,0.024
9739,-0.002
9740,0.011
9741,0.001
9742,0.002
9743,0.001
9744,0.003
9745,0.019
9746,-0.002
9747,-0.004
9748,0.117
9749,0.017
9750,0.002
9751,-0.005
9752,-0.009
9753,-0.004
9754,-0.015
9755,-0.037
9756,-0.004
9757,0.026
9758,0.021
9759,0.052
9760,-0.015
9761,0
9762,0.044
9763,0.037
9764,0.059
9765,-0.003
9766,-0.006
9767,0.029
9768,-0.005
9769,0.007
9770,-0.008
9771,0.023
9772,0.044
9773,0.004
9774,0.021
9775,0.03
9776,-0.007
9777,-0.014
9778,-0.006
9779,-0.004
9780,-0.003
9781,-0.003
9782,-0.008
9783,0.009
9784,-0.006
9785,0.008
9786,0.021
9787,0.009
9788,-0.019
9789,0.005
9790,0.016
9791,0.057
9792,0.022
9793,0.016
9794,0.121
9795,0.025
9796,0.01
9797,-0.018
9798,0.121
9799,0.019
9800,0.019
9801,0.016
9802,0.027
9803,0
9804,0.004
9805,0.015
9806,0.032
9807,0.021
9808,0.014
9809,0.001
9810,0.053
9811,0.028
9812,0.002
9813,0.005
9814,-0.009
9815,-0.001
9816,0.02
9817,0.004
9818,0.021
9819,0.011
9820,0.025
9821,0.014
9822,0.014
9823,-0.002
9824,-0.017
9825,0.014
9826,0.001
9827,0
9828,0.013
9829,0.035
9830,0.019
9831,-0.033
9832,0.01
9833,-0.016
9834,0.025
9835,0.021
9836,0.001
9837,0.029
9838,-0.011
9839,0.023
9840,0.051
9841,-0.01
9842,-0.017
9843,0.022
9844,-0.008
9845,-0.003
9846,0.014
9847,0.005
9848,0.02
9849,0.026
9850,0.024
9851,-0.001
9852,0.024
9853,-0.004
9854,0.024
9855,-0.023
9856,-0.006
9857,0.02
9858,0.018
9859,0.001
9860,0.017
9861,0.012
9862,0.031
9863,0.014
9864,0.011
9865,0.021
9866,-0.007
9867,0.013
9868,0.03
9869,0.03
9870,0.025
9871,0.01
9872,0.001
9873,0
9874,0.034
9875,-0.007
9876,0.003
9877,-0.023
9878,0.005
9879,0.008
9880,0.013
9881,0.009
9882,-0.001
9883,0.004
9884,-0.001
9885,-0.068
9886,0.013
9887,0.033
9888,0.02
9889,0.017
9890,0.032
9891,0.026
9892,0.017
9893,0.002
9894,-0.004
9895,0.011
9896,0.024
9897,0.018
9898,0
9899,0.015
9900,-0.003
9901,-0.012
9902,0.04
9903,0.022
9904,0.032
9905,0.008
9906,-0.019
9907,-0.008
9908,-0.002
9909,-0.003
9910,-0.003
9911,-0.01
9912,-0.003
9913,0.022
9914,-0.006
9915,0.014
9916,0.038
9917,0.011
9918,0.01
9919,0.02
9920,-0.003
9921,-0.011
9922,0.004
9923,-0.003
9924,-0.003
9925,0.008
9926,-0.009
9927,0.012
9928,0.015
9929,0.007
9930,0.025
9931,0.026
9932,-0.006
9933,0.034
9934,0.034
9935,0.007
9936,-0.012
9937,0.023
9938,0.024
9939,0.008
9940,0.025
9941,-0.005
9942,-0.003
9943,0.009
9944,0.025
9945,-0.026
9946,-0.001
9947,0
9948,-0.003
9949,0.022
9950,0.019
9951,-0.068
9952,0.013
9953,-0.035
9954,0.032
9955,0.015
9956,0.014
9957,0.008
9958,0
9959,0.019
9960,0.009
9961,0.031
9962,0.01
9963,0.02
9964,0.002
9965,-0.002
9966,-0.002
9967,0
9968,0.024
9969,0.014
9970,-0.002
9971,-0.003
9972,0.035
9973,0.006
9974,-0.004
9975,-0.009
9976,-0.025
9977,-0.014
9978,-0.019
9979,0.024
9980,0.018
9981,0.003
9982,0.012
9983,0.021
9984,-0.001
9985,0.024
9986,-0.003
9987,0.011
9988,-0.004
9989,-0.006
9990,0.031
9991,-0.008
9992,0.03
9993,0.005
9994,0.033
9995,0.016
9996,0.013
9997,-0.001
9998,-0.006
9999,0.025
10000,0.019
10001,0.014
10002,0.005
10003,0.023
10004,-0.003
10005,0.001
10006,-0.023
10007,-0.003
10008,0.014
10009,0.017
10010,0.027
10011,-0.001
10012,-0.003
10013,-0.003
10014,0.03
10015,0
10016,0.024
10017,0.006
10018,0.029
10019,-0.004
10020,-0.011
10021,-0.003
10022,0.016
10023,-0.001
10024,-0.003
10025,-0.004
10026,0.019
10027,0.003
10028,0.024
10029,0
10030,-0.003
10031,-0.018
10032,-0.016
10033,0.035
10034,0.029
10035,0.02
10036,0.012
10037,0.013
10038,0.015
10039,0.001
10040,0.023
10041,-0.025
10042,-0.003
10043,-0.004
10044,0.024
10045,0.025
10046,0.024
10047,-0.001
10048,0.001
10049,0.014
10050,0.015
10051,-0.003
10052,0.024
10053,0.016
10054,0.008
10055,0.013
10056,-0.007
10057,-0.052
10058,0.073
10059,0.019
10060,-0.005
10061,0.003
10062,0.012
10063,0.007
10064,-0.003
10065,-0.004
10066,0.024
10067,0.024
10068,-0.017
10069,0.004
10070,-0.004
10071,0.024
10072,0.009
10073,0.024
10074,-0.002
10075,-0.003
10076,0.08
10077,0.024
10078,0.029
10079,0.002
10080,0.018
10081,0.186
10082,-0.014
10083,0.016
10084,0.019
10085,-0.006
10086,0.016
10087,0.024
10088,0.015
10089,0.031
10090,0.024
10091,-0.007
10092,0.024
10093,0.03
10094,-0.012
10095,-0.003
10096,0.002
10097,0.024
10098,0.014
10099,0.005
10100,0.047
10101,-0.003
10102,0.025
10103,0.027
10104,0.021
10105,0.025
10106,0.024
10107,-0.001
10108,0.041
10109,0.015
10110,0.004
10111,0.017
10112,0.016
10113,0.024
10114,0.01
10115,-0.006
10116,0.018
10117,0.048
10118,0.014
10119,0.014
10120,0.016
10121,0.016
10122,0.03
10123,-0.009
10124,-0.021
10125,-0.009
10126,0.01
10127,0.002
10128,-0.004
10129,-0.015
10130,-0.002
10131,-0.003
10132,0.026
10133,-0.003
10134,0.053
10135,0.016
10136,0.027
10137,0.025
10138,0.038
10139,0.02
10140,0.003
10141,0.014
10142,-0.004
10143,-0.03
10144,0.023
10145,0.025
10146,-0.01
10147,-0.004
10148,0.042
10149,0.002
10150,0.021
10151,-0.008
10152,0
10153,-0.012
10154,-0.003
10155,-0.009
10156,0.015
10157,0.015
10158,0.022
10159,0.01
10160,0.09
10161,0.006
10162,0.035
10163,0.013
10164,0.005
10165,0.026
10166,0.124
10167,0.005
10168,-0.005
10169,-0.002
10170,0.015
10171,0.024
10172,0.016
10173,0.079
10174,0.024
10175,0.024
10176,-0.003
10177,-0.003
10178,-0.045
10179,-0.003
10180,0.04
10181,0.088
10182,-0.002
10183,-0.008
10184,0.024
10185,-0.009
10186,0.012
10187,-0.014
10188,0.007
10189,-0.011
10190,-0.002
10191,0.014
10192,-0.006
10193,0.008
10194,-0.008
10195,0.017
10196,-0.003
10197,-0.003
10198,-0.004
10199,0
10200,-0.006
10201,-0.017
10202,-0.001
10203,0.033
10204,0.029
10205,0.058
10206,0.026
10207,0.014
10208,0.013
10209,0.045
10210,0.017
10211,0.032
10212,0
10213,0.001
10214,-0.003
10215,0.014
10216,-0.002
10217,-0.003
10218,0.02
10219,0.001
10220,0.001
10221,-0.008
10222,0.024
10223,0.02
10224,0.018
10225,0.016
10226,0.011
10227,0.022
10228,-0.001
10229,0.006
10230,0.033
10231,0.003
10232,0.017
10233,0.019
10234,0.01
10235,0.003
10236,-0.003
10237,0.004
10238,-0.003
10239,0.021
10240,-0.021
10241,0.024
10242,-0.008
10243,-0.008
10244,0.016
10245,0.034
10246,0.012
10247,0
10248,0.013
10249,0.011
10250,0.011
10251,-0.01
10252,0.051
10253,0.024
10254,0.014
10255,0.058
10256,0.025
10257,-0.004
10258,0.016
10259,-0.005
10260,0.001
10261,0
10262,0.016
10263,0.001
10264,-0.007
10265,0.024
10266,-0.003
10267,0.041
10268,0
10269,0.023
10270,0.021
10271,0.017
10272,-0.007
10273,0.001
10274,0.028
10275,0.01
10276,0.017
10277,0.03
10278,0.029
10279,0.011
10280,0.051
10281,0.042
10282,0.028
10283,0.021
10284,-0.04
10285,-0.01
10286,-0.009
10287,0.023
10288,-0.003
10289,0.012
10290,0.011
10291,-0.004
10292,-0.004
10293,0.001
10294,0.002
10295,0.001
10296,-0.005
10297,-0.011
10298,-0.006
10299,-0.074
10300,0.021
10301,0.029
10302,0.031
10303,-0.004
10304,-0.019
10305,-0.003
10306,0.018
10307,0.019
10308,0.015
10309,0.017
10310,0.017
10311,0.018
10312,-0.016
10313,-0.014
10314,-0.01
10315,0.017
10316,0.064
10317,-0.003
10318,0.03
10319,-0.001
10320,-0.004
10321,-0.003
10322,-0.007
10323,-0.023
10324,0.03
10325,0.014
10326,0.03
10327,-0.029
10328,0.024
10329,0.008
10330,0.004
10331,0.016
10332,0.021
10333,-0.003
10334,0.021
10335,-0.003
10336,-0.016
10337,-0.004
10338,0.006
10339,0.009
10340,0.017
10341,0.011
10342,0
10343,-0.012
10344,0.006
10345,-0.003
10346,-0.008
10347,-0.003
10348,0.005
10349,0.035
10350,0.031
10351,0.019
10352,-0.001
10353,0.033
10354,0.016
10355,0.012
10356,0.035
10357,-0.031
10358,0.02
10359,0.022
10360,0.021
10361,0.024
10362,0.021
10363,-0.003
10364,0.002
10365,0.02
10366,-0.012
10367,0.002
10368,0.027
10369,0.009
10370,-0.008
10371,0.025
10372,-0.004
10373,0.015
10374,0.027
10375,0.011
10376,0.006
10377,0.006
10378,0.02
10379,0.014
10380,0.013
10381,0.002
10382,-0.011
10383,0.011
10384,0.005
10385,-0.008
10386,0.001
10387,0.003
10388,-0.008
10389,0.014
10390,0.001
10391,0.014
10392,-0.003
10393,0.024
10394,0.022
10395,0
10396,0.029
10397,-0.005
10398,-0.003
10399,-0.005
10400,0.024
10401,0.065
10402,0.021
10403,0.007
10404,0.006
10405,-0.058
10406,0.005
10407,0.015
10408,0.016
10409,0.008
10410,-0.004
10411,0.008
10412,0.009
10413,0.008
10414,-0.002
10415,-0.012
10416,0.024
10417,-0.005
10418,0.012
10419,-0.001
10420,-0.012
10421,0.004
10422,0.001
10423,0.005
10424,0.025
10425,0.306
10426,0.023
10427,0.035
10428,-0.004
10429,0.024
10430,-0.001
10431,0.024
10432,-0.003
10433,0.024
10434,0.026
10435,0.033
10436,-0.006
10437,0.025
10438,0.016
10439,0.015
10440,-0.003
10441,-0.003
10442,-0.001
10443,0.01
10444,-0.002
10445,0.037
10446,0.013
10447,0.002
10448,0.052
10449,0.015
10450,-0.061
10451,-0.003
10452,-0.002
10453,-0.003
10454,0.02
10455,-0.007
10456,0.004
10457,0.016
10458,0.034
10459,0.024
10460,-0.003
10461,0.002
10462,0.003
10463,-0.003
10464,-0.013
10465,0.015
10466,0.013
10467,-0.009
10468,0.009
10469,0.025
10470,-0.002
10471,-0.004
10472,-0.003
10473,-0.009
10474,0.024
10475,0.002
10476,-0.015
10477,0
10478,0.002
10479,-0.001
10480,-0.003
10481,-0.005
10482,-0.001
10483,0.017
10484,-0.004
10485,0.023
10486,0.008
10487,0.065
10488,0.003
10489,0.076
10490,0.001
10491,0.001
10492,0.02
10493,0.019
10494,-0.007
10495,0.005
10496,0.023
10497,0.057
10498,0.015
10499,-0.003
10500,0
10501,0.006
10502,0.075
10503,0.001
10504,-0.012
10505,-0.01
10506,0.021
10507,0.024
10508,-0.001
10509,0.003
10510,0.025
10511,-0.008
10512,-0.001
10513,0.015
10514,0.001
10515,-0.011
10516,-0.011
10517,0.003
10518,0.024
10519,-0.003
10520,0.012
10521,-0.009
10522,0.011
10523,0.03
10524,0.009
10525,0.036
10526,0.016
10527,0.028
10528,0.02
10529,0.004
10530,0.021
10531,0.017
10532,-0.002
10533,-0.007
10534,0.013
10535,0.015
10536,0.002
10537,0.024
10538,0.01
10539,0.024
10540,0.004
10541,0.003
10542,-0.01
10543,-0.008
10544,-0.001
10545,-0.025
10546,-0.004
10547,0.002
10548,0.014
10549,0.017
10550,0.022
10551,0.026
10552,0.011
10553,0.021
10554,0.014
10555,0.013
10556,0.018
10557,0.037
10558,0
10559,0.024
10560,0.012
10561,0.003
10562,-0.008
10563,0.003
10564,-0.002
10565,-0.007
10566,-0.009
10567,-0.001
10568,0.013
10569,0.039
10570,-0.007
10571,-0.007
10572,0.058
10573,-0.007
10574,0.03
10575,0.007
10576,0.015
10577,-0.006
10578,0.015
10579,-0.027
10580,-0.003
10581,-0.003
10582,0.005
10583,-0.014
10584,-0.002
10585,-0.016
10586,-0.009
10587,-0.004
10588,0.012
10589,0.015
10590,0.009
10591,0.026
10592,0.049
10593,0.017
10594,-0.002
10595,0.014
10596,0.014
10597,0.065
10598,0.008
10599,0.018
10600,0.018
10601,0.09
10602,-0.003
10603,0.023
10604,0.015
10605,0.015
10606,0.016
10607,0
10608,0.015
10609,0.009
10610,0.003
10611,0.004
10612,0.022
10613,0.01
10614,0.016
10615,0.003
10616,0.012
10617,0.014
10618,0.013
10619,0.015
10620,0.024
10621,-0.006
10622,0.009
10623,0.009
10624,-0.005
10625,0.021
10626,-0.001
10627,0.024
10628,-0.003
10629,-0.012
10630,0.021
10631,0.025
10632,0.017
10633,0.015
10634,0.005
10635,0.002
10636,0.014
10637,0.017
10638,0.014
10639,0.035
10640,0.017
10641,-0.005
10642,-0.003
10643,0.038
10644,-0.001
10645,-0.01
10646,-0.001
10647,0.003
10648,0.01
10649,0.003
10650,0.003
10651,-0.006
10652,0.015
10653,-0.003
10654,0.019
10655,0.023
10656,0.005
10657,0.016
10658,-0.008
10659,-0.011
10660,-0.003
10661,-0.003
10662,0.021
10663,-0.012
10664,0.024
10665,-0.008
10666,-0.003
10667,-0.009
10668,-0.01
10669,0.033
10670,-0.002
10671,0.02
10672,-0.068
10673,0.004
10674,0.003
10675,-0.01
10676,-0.006
10677,-0.004
10678,0.021
10679,-0.003
10680,0.011
10681,0.011
10682,0.005
10683,0.001
10684,0.002
10685,0.016
10686,0.045
10687,0.016
10688,0.017
10689,0.001
10690,0.047
10691,0.04
10692,0
10693,0.009
10694,0.079
10695,-0.007
10696,0.016
10697,0.016
10698,-0.001
10699,0.009
10700,0.015
10701,-0.007
10702,-0.003
10703,0.021
10704,0.003
10705,0.006
10706,0.033
10707,0.01
10708,0.01
10709,0.04
10710,0.03
10711,0.039
10712,0.02
10713,0.008
10714,0.001
10715,0
10716,0.01
10717,0.04
10718,0
10719,-0.02
10720,0.001
10721,0.015
10722,0.028
10723,-0.004
10724,0.014
10725,0
10726,0.019
10727,-0.003
10728,-0.003
10729,-0.003
10730,-0.008
10731,0.006
10732,0.03
10733,0.016
10734,-0.001
10735,0.017
10736,0.016
10737,-0.009
10738,0.022
10739,0.028
10740,0.029
10741,0.03
10742,0.011
10743,0.009
10744,0.015
10745,0.015
10746,0.021
10747,-0.005
10748,-0.005
10749,-0.001
10750,-0.011
10751,0.002
10752,0.023
10753,0.011
10754,-0.036
10755,0.014
10756,0.027
10757,0.028
10758,0.001
10759,0.001
10760,0.032
10761,-0.001
10762,-0.004
10763,0.014
10764,0.01
10765,0.016
10766,0
10767,-0.002
10768,-0.003
10769,-0.025
10770,0.013
10771,-0.005
10772,0.024
10773,0.023
10774,0.03
10775,0.013
10776,0.006
10777,0.022
10778,0.009
10779,0
10780,0.014
10781,0.011
10782,0.006
10783,-0.003
10784,0.024
10785,0.06
10786,0.014
10787,-0.004
10788,-0.003
10789,-0.003
10790,0.019
10791,0.031
10792,0.017
10793,0.004
10794,0.002
10795,-0.005
10796,0.011
10797,0.035
10798,0.034
10799,0.02
10800,0.011
10801,0.016
10802,-0.001
10803,0.016
10804,-0.011
10805,-0.004
10806,0.032
10807,0.009
10808,0.013
10809,-0.014
10810,0.003
10811,0.018
10812,0.003
10813,-0.003
10814,0.023
10815,0.004
10816,0.004
10817,0.015
10818,0.024
10819,0.024
10820,0.025
10821,-0.018
10822,-0.002
10823,0.015
10824,-0.003
10825,0.024
10826,-0.074
10827,0.016
10828,0.016
10829,0.022
10830,0.022
10831,0.01
10832,-0.004
10833,0.012
10834,-0.003
10835,-0.009
10836,-0.01
10837,-0.006
10838,0.011
10839,0.015
10840,0.022
10841,0.012
10842,0.008
10843,0.006
10844,0.017
10845,0.024
10846,0.029
10847,0.019
10848,0.04
10849,0.007
10850,0.019
10851,0
10852,0.011
10853,0.022
10854,0.043
10855,-0.002
10856,0.023
10857,-0.008
10858,0.013
10859,-0.004
10860,-0.003
10861,0.015
10862,0.058
10863,-0.003
10864,-0.004
10865,-0.003
10866,0.018
10867,0.015
10868,-0.005
10869,0.004
10870,-0.012
10871,0.013
10872,-0.022
10873,0.024
10874,0.016
10875,0.026
10876,-0.005
10877,0.023
10878,0.024
10879,0.006
10880,0.019
10881,-0.003
10882,0
10883,-0.005
10884,-0.014
10885,0.015
10886,0.014
10887,-0.016
10888,-0.004
10889,0.002
10890,0.025
10891,0.022
10892,0.019
10893,0.015
10894,0.024
10895,0.014
10896,0.01
10897,0.055
10898,0.017
10899,-0.005
10900,0.021
10901,0.017
10902,0.009
10903,0.034
10904,0.007
10905,0.016
10906,0.024
10907,0.015
10908,0
10909,0.024
10910,0.013
10911,-0.019
10912,0.021
10913,0.015
10914,0.024
10915,0.029
10916,0.007
10917,0.023
10918,0.032
10919,0.019
10920,0.007
10921,0.043
10922,0.053
10923,0.029
10924,0.015
10925,0.078
10926,0.013
10927,0.014
10928,0.028
10929,-0.073
10930,-0.019
10931,0.003
10932,0.038
10933,0.02
10934,0.024
10935,0.03
10936,0.021
10937,0.019
10938,0.029
10939,0.012
10940,-0.003
10941,0.008
10942,0.011
10943,0.004
10944,-0.024
10945,-0.003
10946,-0.009
10947,-0.015
10948,-0.002
10949,0.011
10950,-0.006
10951,0.009
10952,-0.011
10953,0.006
10954,0.024
10955,-0.014
10956,-0.003
10957,-0.011
10958,-0.002
10959,0.008
10960,0.025
10961,0.013
10962,0.022
10963,-0.003
10964,0.016
10965,0.019
10966,0.021
10967,0.044
10968,0.036
10969,0.014
10970,0.037
10971,0.07
10972,0.066
10973,0.067
10974,0.064
10975,0.032
10976,-0.004
10977,-0.028
10978,0.012
10979,0.021
10980,0.015
10981,0.016
10982,0.013
10983,0.053
10984,0.003
10985,0.001
10986,-0.009
10987,-0.008
10988,-0.001
10989,0.035
10990,0.024
10991,0.029
10992,0.007
10993,0.024
10994,0.024
10995,0.01
10996,-0.003
10997,0.003
10998,0.014
10999,-0.004
11000,0.016
11001,-0.005
11002,0.064
11003,0.044
11004,0.08
11005,0.001
11006,0.05
11007,0.049
11008,0.03
11009,0.04
11010,0.006
11011,0.031
11012,0.035
11013,0.014
11014,0.014
11015,-0.006
11016,-0.001
11017,0.015
11018,0.032
11019,0.021
11020,0.019
11021,0.021
11022,0.018
11023,0.038
11024,0.019
11025,0.015
11026,0.009
11027,0.001
11028,-0.004
11029,-0.005
11030,0.002
11031,0.021
11032,0.017
11033,0.029
11034,0.014
11035,-0.008
11036,0.021
11037,0.021
11038,0.024
11039,0
11040,0.013
11041,0.015
11042,0.024
11043,-0.005
11044,-0.004
11045,-0.004
11046,0.02
11047,0.017
11048,0.015
11049,0.021
11050,0.022
11051,0.022
11052,0.006
11053,0.01
11054,0.025
11055,0.026
11056,0.001
11057,0.059
11058,0.05
11059,-0.016
11060,0.02
11061,0.019
11062,0.013
11063,0.004
11064,0.029
11065,-0.004
11066,0.021
11067,0.011
11068,0.024
11069,-0.016
11070,0.024
11071,-0.001
11072,-0.003
11073,0.004
11074,-0.004
11075,0
11076,0.04
11077,-0.004
11078,0.007
11079,-0.005
11080,-0.006
11081,0.015
11082,-0.009
11083,0.027
11084,0.03
11085,0.035
11086,-0.156
11087,0.025
11088,-0.023
11089,0.121
11090,0.01
11091,0.014
11092,0.015
11093,0.04
11094,0.016
11095,0.015
11096,-0.005
11097,0.023
11098,0.029
11099,0.033
11100,0.015
11101,0.028
11102,-0.003
11103,0.017
11104,0.035
11105,0.01
11106,-0.005
11107,0.005
11108,0.028
11109,0.018
11110,-0.008
11111,-0.019
11112,-0.014
11113,-0.004
11114,-0.003
11115,0.035
11116,-0.004
11117,0.025
11118,0.007
11119,-0.016
11120,0.021
11121,0.018
11122,0.027
11123,0.002
11124,-0.003
11125,0.024
11126,-0.004
11127,0.023
11128,0.024
11129,0.014
11130,0.025
11131,0.007
11132,-0.013
11133,-0.009
11134,0.032
11135,-0.005
11136,0.026
11137,0.023
11138,-0.008
11139,0.016
11140,0.012
11141,0.021
11142,0.014
11143,0.03
11144,0.006
11145,-0.012
11146,0.014
11147,-0.006
11148,-0.006
11149,0.011
11150,0.034
11151,0.007
11152,-0.003
11153,-0.015
11154,-0.023
11155,0.011
11156,0.001
11157,0.029
11158,-0.004
11159,0.024
11160,-0.017
11161,-0.005
11162,0.015
11163,0.015
11164,-0.003
11165,0.001
11166,-0.008
11167,-0.029
11168,0.011
11169,0.028
11170,0.014
11171,-0.003
11172,-0.009
11173,-0.004
11174,0.028
11175,0.032
11176,-0.008
11177,-0.021
11178,0.013
11179,-0.007
11180,-0.006
11181,-0.003
11182,-0.003
11183,-0.004
11184,0.015
11185,-0.005
11186,0.028
11187,-0.005
11188,-0.01
11189,0.002
11190,0.005
11191,0.016
11192,-0.007
11193,0.017
11194,0.047
11195,0.023
